label,Shot_Length,Motion_Distribution_Mean,Motion_Distribution_Variance,Frame_Diff_Distribution_Mean,Frame_Diff_Distribution_Variance,Short_Time_Energy_Mean,Short_Time_Energy_Variance,ZCR_Mean,ZCR_Variance,Spectral_Centroid_Mean,Spectral_Centroid_Variance,Spectral_Roll_Off_Mean,Spectral_Roll_Off_Variance,Spectral_Flux_Mean,Spectral_Flux_Variance,Fundamental_Frequency_Mean,Fundamental_Frequency_Variance,Edge_Change_Ratio_Mean,Edge_Change_Ratio_Variance
-1,124,4.406435,2.756786,8.888039,4.046433,0.014125,0.012750,0.128301,0.067550,3814.044434,705.453979,7402.619141,1362.503662,1178.430542,1920.368652,142.407288,43.378696,0.322730131119,0.632639933089
-1,116,6.252367,3.433038,10.881670,3.061179,0.016084,0.014634,0.112042,0.058727,3701.529297,785.844421,7441.594727,1411.157104,1464.696411,2232.668457,144.635605,52.399071,0.214693882688,0.873343873572
-1,117,0.182180,0.112933,1.647208,0.570288,0.015121,0.013814,0.116159,0.044967,3772.291016,726.384033,7423.718262,1401.071045,1492.822632,2147.518311,146.897964,50.144661,0.528479811957,0.466080833855
-1,72,0.942006,0.532084,3.825096,2.176580,0.016853,0.013458,0.109071,0.047375,3717.549072,908.945862,7277.083496,1766.960327,1406.946289,1591.434814,143.618073,48.079502,0.256648641368,0.266314658934
-1,108,0.210741,0.081783,1.592952,0.584003,0.016954,0.015563,0.115828,0.061696,3790.194824,751.451050,7397.452637,1455.904907,1562.515869,2208.135254,147.945435,44.489799,0.0403354689511,0.984999454174
-1,96,0.274888,0.209948,2.172503,0.915382,0.016257,0.014263,0.115332,0.047216,3778.010498,793.344604,7386.715332,1543.456787,1648.623413,2569.943359,140.955017,46.809971,0.382223869185,0.0716022208551
-1,65,0.192299,0.060886,1.289376,0.514625,0.018746,0.016406,0.096971,0.046817,3695.863525,952.277771,7257.308594,1861.460815,2343.856445,3106.124023,150.433334,59.391300,0.213761973044,0.274715866845
-1,852,0.773675,0.310313,3.590604,1.302671,0.016049,0.013890,0.115284,0.055245,3915.366699,291.303162,7681.746582,543.118835,1542.195068,2364.883545,147.549500,42.010052,0.817640725998,0.290742513749
-1,478,0.735800,0.315874,2.422034,0.999111,0.017624,0.013498,0.119293,0.072129,3912.994873,375.144653,7635.205078,716.278076,1651.430542,2159.724854,151.423294,39.273106,0.652010903377,0.54545423372
-1,84,1.410496,1.013305,5.537525,4.423979,0.013322,0.014269,0.113728,0.066537,3729.817139,840.722900,7336.311523,1644.993286,1154.801147,2047.763550,141.763092,52.843693,0.477131605168,0.836296329363
-1,98,3.436147,0.762507,7.271482,1.820274,0.012589,0.014466,0.116040,0.060167,3513.200684,1011.498718,7378.057617,1528.514893,1097.675903,2103.775146,130.229996,50.479641,0.785011696771,0.619640432418
-1,32,1.060076,0.906433,5.265152,6.633758,0.013957,0.013078,0.146680,0.082517,3425.620605,1310.187378,6598.439453,2501.936523,1039.999512,1502.386475,124.378014,57.687969,0.54719236852,0.614799521977
-1,46,0.960592,0.576871,7.002934,4.842266,0.011654,0.013474,0.135734,0.077966,3547.097412,1107.520386,6937.500488,2147.503174,970.652771,1931.139160,129.603806,54.198875,0.814991459618,0.104678010184
-1,119,3.392880,1.532142,10.363834,3.376840,0.014112,0.013359,0.122768,0.056032,3800.142334,719.464844,7404.622070,1387.921387,1291.909180,2314.722412,137.943939,41.203011,0.415647929896,0.894093824906
-1,38,2.292173,0.934485,12.206710,8.581899,0.009018,0.009382,0.107730,0.061303,3483.690430,1203.810059,6894.735840,2367.607666,529.180481,948.960022,110.839081,51.174541,0.251995441119,0.274932750748
-1,36,3.102330,1.391833,12.578466,6.723256,0.016473,0.013948,0.113021,0.073581,3517.282959,1249.184692,6809.723633,2413.900635,1620.225464,2544.011963,122.161064,53.867996,0.0100442080493,0.804357683013
-1,72,6.963820,3.445919,17.892160,6.263983,0.015431,0.015024,0.121441,0.051915,3696.860596,908.063232,7217.710449,1754.887695,1485.680420,2531.349365,135.168213,47.216213,0.5576451576,0.084965055017
-1,97,10.821851,9.762474,12.334786,5.375704,0.010396,0.009335,0.133119,0.054521,3709.104980,804.742188,7309.793457,1523.707275,516.914001,905.271301,119.596237,47.432838,0.290753946624,0.921421766162
-1,79,9.691624,3.121125,27.207590,7.747700,0.020542,0.014115,0.150198,0.052829,3799.905029,878.454346,7170.885254,1659.829712,1508.497559,2346.816406,131.475357,50.933052,0.0987110772713,0.411766484478
-1,91,0.860626,0.880475,5.252655,6.061538,0.016312,0.012589,0.101030,0.048838,3784.611328,813.492371,7399.999023,1590.682983,1441.564331,2304.005859,145.826355,50.620251,0.343701123398,0.7570606151
-1,94,7.811523,2.883306,14.323885,3.970397,0.016158,0.011911,0.093351,0.036895,3802.698730,804.094666,7433.244141,1570.065552,1151.877441,1611.558105,120.011620,42.396046,0.16404367078,0.512933150872
-1,114,0.403405,0.130436,1.991711,0.456878,0.013755,0.013125,0.112993,0.039965,3825.916504,731.217285,7439.693359,1422.514771,1184.942749,2365.125488,127.685402,44.400909,0.161164840272,0.886188303471
-1,63,4.172491,1.336533,10.740932,3.235939,0.012057,0.008882,0.109573,0.046649,3713.687500,972.474915,7221.032715,1882.715576,568.523804,1191.893066,119.265091,47.800594,0.273436078761,0.566710559832
-1,59,1.283682,0.639257,6.847892,3.048642,0.017420,0.014267,0.130508,0.055772,3726.911621,1005.321350,7106.355469,1920.115479,1366.943970,2428.417236,121.695015,49.505772,0.00230246224164,0.815608602563
-1,328,0.943230,0.711386,3.346363,1.923548,0.017722,0.012801,0.113634,0.041858,3922.968018,439.371582,7637.805664,856.318909,1480.938721,2070.608643,131.994858,41.994450,0.418582611594,0.322257578889
-1,88,0.522833,0.175080,1.521166,0.718112,0.016635,0.014533,0.111364,0.051055,3785.515381,827.533752,7370.454102,1612.754150,1479.698364,2247.677490,129.957535,45.570877,0.985160304133,0.0492713044967
-1,79,6.152395,2.054518,16.168755,4.672153,0.016794,0.013942,0.106606,0.039235,3780.052246,874.266418,7327.849121,1695.933105,1536.065308,2474.809570,115.173241,38.595871,0.658451127004,0.406957710773
-1,54,1.264039,0.457609,5.076869,1.724197,0.015327,0.012237,0.111169,0.042313,3692.187256,1044.815918,7130.556641,2019.542603,1243.155884,2028.686523,125.544525,45.061710,0.364197287476,0.752111425409
-1,51,0.722161,0.280037,6.259568,2.479835,0.018149,0.012678,0.103738,0.043304,3677.220947,1073.267700,7112.748535,2077.937744,1517.117432,2292.135010,119.403709,43.134533,0.290087550188,0.546214958821
-1,38,4.048172,2.251321,10.846281,4.747987,0.015582,0.014265,0.121053,0.057155,3570.018066,1225.230713,6841.446777,2349.418457,1567.379517,2468.235840,123.665550,52.614685,0.736243580821,0.941389148692
-1,42,2.831609,1.181676,6.380502,2.477321,0.015704,0.011999,0.103051,0.060230,3586.311768,1165.589600,6963.093750,2265.859863,1184.408569,1438.277100,113.870049,44.088554,0.0108611785351,0.284629574783
-1,50,2.340816,1.061120,5.793365,2.873807,0.010925,0.012813,0.104313,0.046735,3595.851318,1064.191162,7116.502441,2101.535400,851.679565,1525.283936,98.590805,39.386757,0.468317138267,0.219704552662
-1,61,1.315701,0.529155,4.902423,1.432990,0.016072,0.014040,0.107172,0.054373,3683.361084,979.853760,7207.787598,1914.760620,1409.737671,2070.067139,112.236046,37.945705,0.339397331252,0.126359279529
-1,37,1.769423,0.618721,3.775630,1.329657,0.012305,0.015497,0.108361,0.060485,3506.005859,1223.007324,6875.000000,2398.891113,1253.638184,2364.354736,114.134193,50.062954,0.0756593750139,0.346072449444
-1,50,7.194605,2.285502,11.668015,3.982822,0.014193,0.014314,0.111500,0.057958,3614.408203,1070.035889,7089.000488,2094.858398,1358.112427,2158.995850,123.990074,48.963078,0.447253399776,0.948024197934
-1,56,9.202899,4.088158,9.435356,3.390173,0.018193,0.011416,0.096708,0.049601,3692.610596,1025.645142,7190.624512,1998.453491,1453.737549,1644.362549,108.809387,33.849228,0.265122998971,0.208059021224
-1,600,0.709967,0.104923,2.654819,0.374278,0.016847,0.014359,0.123292,0.060464,3922.578125,335.661743,7656.792480,645.957520,1594.199829,2559.961426,132.971313,40.720703,0.456721825757,0.891752880242
-1,299,0.973405,0.509518,3.500636,1.473351,0.014766,0.013354,0.148735,0.086320,3896.144531,467.696716,7528.429199,894.563721,1360.055664,2323.097412,138.488800,37.543079,0.438290337106,0.320653635197
-1,191,5.910775,5.130364,13.998351,9.509378,0.013507,0.012510,0.128878,0.076528,3835.302002,577.576538,7513.218750,1113.865967,1122.885498,1928.441895,136.729980,40.303150,0.389625651018,0.953987928663
-1,93,0.151657,0.063927,1.488577,0.382317,0.014276,0.014686,0.126277,0.064273,3750.027588,807.799805,7338.979004,1563.908203,1243.500000,2001.029541,138.887054,45.637787,0.176002938709,0.746613470906
-1,104,2.570850,1.199568,15.670613,7.125467,0.014228,0.014454,0.113822,0.077440,3710.209961,779.147827,7450.481445,1497.385010,1351.042847,2292.576660,107.664619,39.509785,0.271128613323,0.0364645330146
-1,68,0.978203,0.401722,3.292082,1.101714,0.019482,0.012582,0.101057,0.085133,3747.951904,939.084839,7309.192383,1835.046509,2424.247314,2304.027344,101.238472,35.741451,0.963314226892,0.00796250325014
-1,71,0.738142,0.198534,1.892068,0.915950,0.018678,0.013115,0.097535,0.051351,3745.954590,917.601807,7318.311523,1792.417725,1908.819092,2130.838867,97.374763,30.554195,0.917780680312,0.134089642384
-1,147,4.449574,1.798930,15.490514,8.069853,0.016221,0.012467,0.106739,0.058220,3849.608398,649.718140,7539.963867,1268.413940,1490.412964,1836.565918,106.831062,34.325691,0.684418267046,0.591195458521
-1,157,8.586883,3.392467,21.832287,7.244092,0.016446,0.012434,0.103045,0.050390,3869.693604,627.606018,7566.081543,1229.425537,1371.910156,1940.628296,103.396538,31.572758,0.0632216973897,0.85496703216
-1,57,1.655029,0.621126,6.625736,1.994412,0.019823,0.013894,0.116064,0.058366,3710.357422,1019.995789,7182.894531,1977.170532,2290.896973,2396.126221,96.604866,36.951481,0.189509065861,0.522987526345
-1,77,0.647838,1.002194,5.159880,11.096273,0.017323,0.011399,0.100528,0.044268,3783.731445,886.511902,7357.470703,1725.944336,1824.191528,2166.520752,99.678619,35.143978,0.648070866805,0.804504673274
-1,77,0.421696,0.119368,1.894790,0.466947,0.017693,0.013803,0.101055,0.050323,3772.759766,884.133179,7352.599121,1725.899170,1710.146973,2379.649170,103.574226,35.809666,0.0635764858317,0.24415287748
-1,84,0.560271,0.158680,2.024346,0.509439,0.011561,0.014230,0.106734,0.063317,3633.076660,845.929016,7382.738281,1655.977905,1463.405640,3150.651123,118.003586,51.051468,0.992032540493,0.272571020973
-1,39,0.895854,0.333971,3.989082,1.610007,0.015925,0.009992,0.133974,0.078769,3573.123535,1209.721924,6813.461914,2314.123291,1091.633789,1280.425415,131.464584,58.193623,0.768473059298,0.596921970964
-1,144,8.186141,3.922920,16.563484,5.738200,0.020950,0.010577,0.070573,0.044800,3846.475098,653.788940,7624.823730,1294.740845,1508.743530,1678.399658,105.472961,39.129555,0.336158910908,0.781268233089
-1,45,0.624981,0.251625,2.928077,1.083392,0.020381,0.011194,0.066597,0.045948,3599.221191,1126.435669,7137.776367,2233.647461,1386.860840,1655.327515,105.865013,50.263702,0.445929728848,0.821716261842
-1,135,3.740448,1.433288,11.427446,15.803866,0.022271,0.011950,0.077685,0.047929,3820.949463,673.159912,7586.665527,1331.514648,1792.284424,2117.489502,117.768822,49.774132,0.355624538274,0.657678609605
-1,25,2.537565,1.129968,7.984466,3.609814,0.013953,0.008990,0.058750,0.043066,3306.360840,1445.577759,6586.000977,2876.091553,658.202332,770.197571,94.128456,53.549637,0.636607083654,0.978912883152
-1,45,7.349957,3.387975,15.017656,5.270653,0.018899,0.011480,0.057639,0.047000,3578.514648,1121.186035,7165.000977,2241.086670,1361.129761,1695.520020,95.293800,46.128319,0.947987127179,0.500460120054
-1,50,2.437748,2.184851,6.871243,4.478745,0.023234,0.011987,0.088625,0.064767,3656.135010,1079.688477,7156.000977,2115.586914,2161.976807,2104.977539,113.381630,50.839245,0.604645109674,0.0210923214943
-1,49,4.563972,1.819130,16.125685,5.260525,0.019890,0.011014,0.060332,0.041014,3624.103271,1083.408203,7216.325195,2154.051270,1569.478882,1747.519287,107.263191,46.275013,0.267805691014,0.774425847762
-1,25,4.552837,2.264347,14.772671,8.247128,0.017503,0.014548,0.076000,0.065352,3321.628906,1451.266724,6534.999512,2859.322021,1582.357666,2818.475830,83.021118,45.922188,0.868043840202,0.698375830182
-1,31,4.874722,2.108204,31.591778,15.160445,0.015073,0.009607,0.064113,0.045597,3431.865234,1323.215820,6825.806641,2629.543213,1089.410767,1487.850098,101.617012,53.222702,0.724445534732,0.0511795715704
-1,64,4.320148,1.438366,19.284872,7.051200,0.017748,0.010282,0.057959,0.034408,3679.883301,954.689148,7376.171875,1906.587402,1146.837402,1539.842896,104.269249,48.219578,0.688955231616,0.602118500645
-1,42,4.108302,2.476817,12.352330,11.779493,0.024025,0.014001,0.066667,0.046525,3575.039795,1162.526367,7077.976562,2300.392578,2138.420898,2447.659912,105.965927,53.143944,0.654565794105,0.279488143614
-1,25,3.605989,1.713100,13.826717,8.324521,0.023067,0.014142,0.079500,0.043194,3339.550049,1458.391968,6536.000977,2854.452881,2102.712158,1906.696411,110.929092,60.582928,0.654634036803,0.76906678972
-1,45,3.587301,1.738061,13.533636,6.624391,0.017748,0.012790,0.077083,0.046743,3587.206543,1123.953125,7118.888672,2228.383789,1469.494751,2272.351807,103.147041,53.244049,0.170337815265,0.998184353061
-1,25,3.916980,2.202656,21.499268,10.821494,0.015923,0.011001,0.065625,0.053389,3313.400879,1447.584106,6569.000488,2869.631836,1111.660156,1678.549927,98.192772,58.172573,0.823387037869,0.550369758872
-1,58,3.307569,1.242756,10.776425,6.573775,0.016673,0.010111,0.061045,0.037052,3674.133789,1001.954224,7310.341797,1992.804932,983.126648,1807.091309,100.694962,44.659821,0.232498560237,0.695639613286
-1,44,2.087255,0.676075,3.657382,1.598641,0.015447,0.008006,0.102983,0.094598,3591.727295,1137.352783,7074.432617,2251.235352,753.375916,737.870483,92.447380,43.322014,0.806888108901,0.205337093017
-1,629,2.104706,3.076637,6.259563,9.069395,0.018753,0.011555,0.119475,0.091118,3934.752197,322.457062,7641.781738,683.639648,1432.713745,2170.701172,120.918701,40.334698,0.029136583471,0.367548740344
-1,202,0.849351,1.526743,4.139252,7.727641,0.020993,0.011804,0.073623,0.047661,3869.995605,555.678772,7675.867676,1100.119995,1658.190796,2371.031006,116.659843,45.823112,0.222776657172,0.102619602817
-1,249,0.086061,0.120228,0.631491,1.344466,0.021956,0.010828,0.079493,0.047895,3886.665039,502.255554,7676.106934,992.881836,1719.187378,2171.836182,118.053085,44.180851,0.444571918761,0.830687639004
-1,45,12.290758,4.665679,26.808784,9.890745,0.020998,0.011646,0.066944,0.043832,3600.971191,1126.878418,7137.778320,2232.764893,1538.297852,1559.332520,98.999428,44.361103,0.786121723524,0.707307812993
-1,41,9.069324,3.142555,25.512573,9.369198,0.023957,0.012372,0.062195,0.038993,3581.218018,1178.732666,7088.416016,2332.357910,2074.751465,1868.591431,98.277534,46.157166,0.0462207767119,0.385823775389
-1,36,7.660059,3.582819,24.356222,9.268497,0.021578,0.010750,0.067361,0.045300,3512.638672,1243.840210,6952.083984,2461.911133,1377.735107,1379.291748,99.923042,51.321987,0.580026188136,0.231809768033
-1,30,1.616256,1.175076,7.334323,10.094941,0.022679,0.012837,0.062812,0.040431,3423.613525,1344.469604,6804.167480,2670.413086,1702.512329,2044.093384,92.214478,51.271515,0.259818148182,0.609944749382
1,115,1.642142,1.009949,7.065583,7.063239,0.024615,0.012130,0.065245,0.046286,3784.044922,723.424866,7607.394043,1447.752686,1707.141724,1797.788574,90.870789,36.207577,0.660878793835,0.303623772216
1,47,0.883639,0.536328,3.755925,1.633781,0.023083,0.009712,0.086702,0.046344,3626.174561,1107.174805,7162.234375,2186.997803,1590.580322,1141.197388,95.386276,45.844852,0.136983847935,0.315281658637
1,74,0.392682,0.170774,4.153612,5.886969,0.022402,0.011217,0.103125,0.059206,3746.964844,896.987061,7404.056152,1773.038818,1561.653198,1414.698608,101.543129,42.820107,0.0362355189728,0.529043511279
1,63,1.396502,0.715392,7.244085,8.398198,0.017560,0.015170,0.099306,0.076414,3668.641846,963.417969,7272.220703,1901.131958,1940.780029,3124.162842,123.579765,56.658398,0.257933898546,0.173802679717
1,117,5.856419,2.314830,8.838503,3.913893,0.015017,0.010003,0.075935,0.052112,3811.892578,720.757629,7553.418457,1430.419556,1262.417969,1880.013916,113.394585,47.470440,0.187746853063,0.432523402889
1,63,5.235266,1.428370,19.376516,7.554261,0.015595,0.009956,0.068750,0.051737,3686.115967,961.989197,7355.159180,1919.768311,1108.151489,1402.299194,98.872604,45.755569,0.203082040843,0.520158949812
1,37,5.112240,1.880349,17.818172,10.987535,0.005118,0.007175,0.082686,0.060304,2298.963379,1532.291382,6943.918457,2422.584473,183.637100,343.253998,97.502876,57.522968,0.0477760739892,0.516254350614
1,198,1.588602,0.891600,4.820802,6.083127,0.014769,0.018559,0.058696,0.033316,2472.977295,1319.474854,7732.955078,1112.483765,1737.259766,2861.489258,96.907326,42.619564,0.304055104185,0.955200006677
1,25,0.193693,0.209937,1.728325,1.001367,0.028304,0.014564,0.035500,0.023633,3309.710693,1446.278198,6666.001465,2909.423584,3095.297119,3000.052246,69.522438,33.438961,0.475079552766,0.322751417484
1,99,0.333154,0.154911,2.543890,0.664913,0.029196,0.011612,0.046749,0.029952,3758.035156,775.173157,7596.210449,1559.727417,1898.773804,1800.239258,80.195320,30.918797,0.504309073687,0.0643519098879
1,311,9.862426,2.062535,10.229421,2.055181,0.016753,0.011900,0.095096,0.051320,3906.251709,452.603271,7655.302734,889.489807,1507.224854,2524.590576,133.180008,47.889759,0.954936326013,0.188465686841
1,38,0.770684,2.414120,11.131698,27.849289,0.014028,0.014528,0.078043,0.061376,3497.023438,1205.303955,6955.920410,2392.572998,1125.805420,2126.764893,114.480064,62.695515,0.246994922396,0.556231506895
1,26,0.067871,0.140958,2.144895,3.128219,0.012828,0.012767,0.065865,0.056695,3319.107910,1417.680664,6608.654785,2823.675293,1001.417480,2032.322754,101.673500,62.912601,0.667314118298,0.403157832663
1,26,0.300738,0.724778,5.524946,10.315806,0.017057,0.013756,0.085457,0.056113,3353.206055,1432.210449,6555.770508,2798.946289,1715.644775,2515.208496,136.773529,69.479858,0.855061192084,0.515187593924
1,33,0.296647,0.972250,4.967305,9.565900,0.013070,0.010955,0.088352,0.060926,3459.949951,1287.272095,6818.182129,2537.038330,970.526001,1337.248047,113.518173,61.668716,0.531774742159,0.190014899668
1,29,1.664777,0.806499,4.130802,1.278174,0.015353,0.009787,0.075735,0.038729,3408.246338,1415.387695,6670.589844,2770.236816,896.340576,1263.965942,114.557289,62.743969,0.795649044099,0.183240583282
1,123,1.833425,0.786671,5.585865,1.997217,0.018991,0.009585,0.091819,0.032463,3853.094727,707.504578,7531.095703,1382.011230,1337.449707,1521.458130,135.167984,49.357861,0.917177410293,0.349887736926
1,80,0.552740,0.401722,2.718826,1.437034,0.025567,0.009338,0.089883,0.031428,3750.793213,862.747009,7397.814453,1698.026855,2427.033691,1998.306519,121.453117,41.397625,0.471946561479,0.306501309225
1,74,1.395860,1.334762,6.531659,8.312035,0.021870,0.010728,0.090709,0.036345,3759.710693,900.061707,7358.448242,1761.356567,1662.019897,1568.641479,115.680931,36.670837,0.610239076811,0.239004129366
1,131,1.345572,0.644153,4.202925,1.397616,0.018318,0.011021,0.129342,0.047944,3878.855713,688.891174,7470.609375,1329.126953,1301.665527,1833.961914,113.518784,38.317467,0.103061543147,0.254292085225
1,95,1.556809,1.391512,6.444798,4.277997,0.025293,0.006937,0.111053,0.034668,3836.324219,804.616821,7430.261230,1558.800659,1405.181763,683.438049,114.565247,43.037025,0.706963409878,0.484898305136
1,45,2.856145,1.101597,19.603037,12.164158,0.024719,0.011266,0.086458,0.042300,3608.233154,1128.979614,7111.666016,2223.548584,2057.685791,2073.988525,123.233963,58.732727,0.76678459934,0.67177970872
1,59,4.559029,2.325659,13.648007,6.727617,0.019864,0.012314,0.074311,0.034327,3683.039795,995.407898,7288.560059,1966.558228,1982.571289,2435.351562,132.722214,54.132957,0.420299710162,0.521300424414
1,58,1.276163,0.800508,6.946675,4.186505,0.017420,0.011001,0.077478,0.038069,3686.842529,1004.976318,7298.707520,1988.583496,1433.091309,2082.427002,112.070900,58.973831,0.160060411332,0.386206492257
1,67,1.587256,1.053021,4.386310,2.399137,0.021793,0.011843,0.096595,0.038434,3744.163574,944.511597,7292.539551,1841.067383,2088.865479,2806.737549,109.564728,47.115108,0.476649230136,0.0577819692364
1,49,0.776803,2.005832,6.061212,10.805790,0.022021,0.010552,0.074235,0.032979,3641.684814,1086.693359,7198.469727,2147.439941,1641.892822,1548.021118,109.887840,55.768814,0.58657894517,0.252658242697
1,42,0.012596,0.010569,0.902731,0.394193,0.026012,0.011505,0.088318,0.037621,3614.957764,1173.272339,7035.119141,2283.973145,2420.321777,1876.772217,113.292480,56.309605,0.870179183807,0.861334038155
1,54,3.315836,2.012440,6.596167,3.234705,0.026330,0.010335,0.091319,0.039445,3691.571289,1044.843994,7220.833008,2043.940063,2311.817627,2273.034180,106.948814,53.577316,0.0557189262537,0.669641709791
1,25,4.502756,2.173549,17.730705,8.805431,0.021971,0.010551,0.092500,0.057514,3334.101562,1455.876587,6579.000977,2872.423096,1107.628052,763.290344,81.654182,51.658550,0.405232668658,0.518772278643
1,25,0.159093,0.449749,2.583694,3.202103,0.014105,0.007485,0.073125,0.038084,3331.146729,1454.385254,6579.999512,2872.229248,587.179260,545.887695,82.649231,57.464077,0.427292546184,0.277379365535
1,121,0.912595,3.221249,1.966725,3.909135,0.019334,0.012284,0.068647,0.031630,3832.898193,710.467773,7601.862793,1407.590088,1423.749634,1826.823975,101.136070,48.966366,0.657641931611,0.517807791579
1,39,7.698059,3.261259,28.605782,13.064505,0.016133,0.016882,0.079087,0.053361,2950.423828,1352.612305,7038.462891,2383.085693,1181.528687,1840.081055,101.077377,52.800087,0.658090861878,0.399226099315
1,335,6.206696,2.786667,19.698616,11.046293,0.019108,0.011527,0.097341,0.041629,3927.238525,434.038696,7689.626465,854.671326,1344.084839,1631.899170,131.735245,38.129581,0.471887320206,0.501018118706
1,175,4.155515,1.234237,14.287471,5.393906,0.019553,0.012484,0.133536,0.094702,3578.386475,1001.265991,7495.143555,1186.659668,1157.517700,1442.369263,109.036888,47.318466,0.673150721524,0.434388528841
1,80,3.666411,1.115254,14.318933,4.650536,0.026535,0.011988,0.082109,0.044565,3775.699951,867.851501,7453.750977,1711.837402,1941.626953,1943.846069,108.084206,43.733986,0.180718890382,0.00241263600037
1,59,2.397077,1.009284,11.849284,5.872617,0.018902,0.007769,0.150265,0.063651,3729.974609,1006.306702,7167.373535,1940.453247,869.528809,738.808105,117.001350,47.621857,0.362617919705,0.768969054985
1,25,5.216647,2.525468,15.411926,8.731433,0.019535,0.012093,0.106875,0.064156,3345.463379,1460.723511,6513.001465,2844.499268,1049.015381,1113.396118,120.949219,66.713669,0.953913332153,0.17664308907
-1,61,1.108539,0.578499,6.774274,3.235442,0.022320,0.008738,0.114139,0.055631,3729.255859,988.545166,7266.393555,1929.595459,1109.799683,762.601196,108.100883,50.841331,0.501278982151,0.3532730618
-1,144,0.960354,0.285100,4.247869,3.138113,0.019997,0.011463,0.087912,0.044126,3860.826172,654.881653,7568.579102,1287.341553,1488.980835,1843.854370,122.650177,41.924446,0.689008228205,0.990918913746
-1,149,2.252743,2.754085,6.573627,5.732600,0.018777,0.012303,0.105914,0.055722,3855.895752,645.273315,7514.761719,1261.658691,1744.136353,2248.217529,129.578842,39.202869,0.432118823074,0.599054064858
-1,203,0.593530,0.779189,5.257877,7.671718,0.016113,0.012940,0.085499,0.043737,3876.397461,553.460571,7651.851562,1092.137085,1374.821045,2179.017578,123.021774,37.500919,0.173434916422,0.564427509512
-1,77,5.051145,1.633356,15.585305,7.612066,0.014861,0.011863,0.093060,0.045213,3765.899902,882.649414,7386.043457,1733.544434,1130.625854,2021.037720,108.649033,38.833794,0.544324748473,0.588333356493
-1,133,7.420857,2.284655,17.525665,4.662836,0.016915,0.012206,0.111725,0.060967,3859.811279,681.172913,7488.909180,1331.584473,1423.667603,2065.285156,134.912125,40.259987,0.846068289551,0.893828792957
-1,718,2.218191,2.193400,6.257867,5.570966,0.017130,0.013454,0.116918,0.064935,3917.024170,314.137238,7659.151855,604.618591,1593.898682,2270.609375,133.652802,33.966496,0.0526146166781,0.09728545681
-1,313,1.188407,0.603147,3.773766,1.258968,0.018153,0.012650,0.090545,0.049045,3861.934814,459.248901,7673.081543,887.294495,1675.465088,2258.243408,125.470314,45.976871,0.304480343754,0.877163369653
-1,305,3.356214,3.874193,8.237750,7.527310,0.020719,0.011378,0.094406,0.051092,3867.243896,461.641174,7649.670898,899.298401,1909.375122,2365.190430,142.180283,47.908333,0.0332151655083,0.440591135528
-1,256,1.030606,0.611112,3.335715,1.172072,0.018616,0.012778,0.086792,0.051938,3865.702148,504.070801,7643.165527,979.797241,1715.561768,2340.489258,136.559845,50.434734,0.495659071861,0.258603855637
-1,585,2.821520,1.072104,9.634475,3.078015,0.014452,0.012268,0.126351,0.062035,3895.876709,360.646545,7606.452148,651.849487,1175.427368,1823.965698,118.458191,35.851944,0.625980871754,0.713389274334
-1,112,1.561512,0.613152,4.292724,1.332947,0.018727,0.012805,0.073437,0.052531,3759.673828,738.034912,7530.803223,1458.369263,1482.935059,2031.752686,110.012184,44.070774,0.126902003514,0.106056458725
-1,94,6.808228,5.559563,13.350174,7.961125,0.019359,0.013575,0.088697,0.045017,3778.732910,801.295776,7426.064453,1573.604736,2054.143311,2708.744629,132.421570,54.715439,0.720962230538,0.379297516862
-1,107,3.789476,2.794227,11.674735,7.653412,0.020322,0.011575,0.074065,0.043455,3753.436523,757.722412,7515.656250,1486.763550,1808.963257,2168.455811,148.327057,53.939812,0.404943743306,0.965511877723
-1,170,7.685240,2.427217,28.282310,9.220157,0.019945,0.012871,0.083548,0.051408,3804.317627,609.004700,7583.383789,1190.267212,1937.623535,2306.815674,135.612152,47.563316,0.876890208389,0.260397180073
-1,144,0.918320,0.377084,3.418158,1.042259,0.018105,0.013148,0.083203,0.054655,3777.921387,665.397339,7549.654785,1289.162720,1717.618896,2306.421143,135.595886,53.548813,0.413897384746,0.333663804155
-1,359,0.695048,0.328795,2.681661,0.825739,0.014700,0.013474,0.117061,0.070234,3869.774414,434.186035,7616.362793,833.550293,1337.128662,2104.355957,133.682785,39.253323,0.686479159577,0.626196154094
-1,259,6.917154,3.903463,16.493483,8.431713,0.016546,0.014237,0.104621,0.056200,3882.704102,492.511780,7626.833008,965.447083,1645.027344,2610.871826,130.445618,31.676624,0.86902865827,0.0964662025161
-1,430,1.064057,0.651694,5.368042,10.022626,0.014592,0.012461,0.093205,0.046598,3895.863525,390.779236,7711.106445,756.534912,1255.039917,1878.179932,104.286942,27.276161,0.0215531272061,0.451836186432
-1,239,0.700130,0.402402,2.599381,1.032260,0.016179,0.013940,0.112605,0.062469,3857.926025,522.960205,7583.897461,1004.150208,1532.697754,2245.038574,126.533508,32.280533,0.881525299824,0.696094541934
-1,645,2.163342,1.887886,7.643191,4.913658,0.016094,0.013393,0.116439,0.063976,3905.730713,330.770447,7663.258301,631.274658,1459.084839,2185.914551,125.372681,27.693111,0.363433126684,0.0362670114819
-1,301,0.829799,0.651153,3.017437,4.662246,0.014088,0.012885,0.120775,0.071904,3871.666016,462.645905,7602.991699,902.229736,1286.054077,2094.600342,125.987450,29.231974,0.107911562258,0.549294855007
